Date,Temperature (F),Price ($/Mcf),Imports (MMcf),Production (MMcf),Solar Generation (1000 MWh),Consumption (MMcf),Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Natural Gas Generation (1000 MWh),Natural Gas Avg Cost ($/Mcf)
2006-02-01,53.83,7.96,321045.0,67734.0,19.53284,346138.0,64.13286713286713,824.7902097902098,427.0384615384616,131.6853146853147,467.54545454545456,347.7132867132867,47408.9894,
2006-03-01,53.85,7.0,348293.0,76155.0,33.40385,406970.0,82.78356164383561,776.4657534246576,501.25479452054793,130.23835616438356,417.986301369863,361.0849315068493,54921.74189,
2006-04-01,54.1,6.73,332248.0,73315.0,52.07432,426027.0,100.87403598971724,739.1156812339332,561.8766066838047,143.34190231362467,514.6272493573265,469.9254498714653,56090.85628,
2006-05-01,54.33,6.53,350535.0,76190.0,70.73512,504409.0,103.80135440180588,698.0496613995485,575.4469525959368,163.36568848758466,447.5349887133183,472.6975169300226,65585.60534,
2006-06-01,54.46,5.83,348095.0,75346.0,69.70207,629660.0,108.17111111111112,660.7444444444444,563.5511111111111,146.47333333333333,497.4222222222222,496.72,81060.20993,
2006-07-01,54.55,5.95,370925.0,77039.0,61.65591,863531.0,104.0964125560538,678.9192825112108,565.1121076233184,154.52466367713004,477.5919282511211,490.085201793722,108093.51438,
2006-08-01,54.57,6.74,364972.0,77306.0,82.99316,840197.0,93.68509615384616,700.0048076923077,544.4278846153846,152.65144230769232,450.61778846153845,445.9807692307692,106591.66595,
2006-09-01,54.23,5.83,333514.0,75504.0,53.99022,548321.0,84.49591280653951,723.4577656675749,500.0490463215259,119.57765667574932,510.1798365122616,412.7738419618528,72673.34798,
2006-10-01,53.99,4.88,334016.0,78209.0,32.28346,527532.0,66.76470588235294,756.464705882353,423.3382352941176,117.73529411764706,376.8764705882353,291.00882352941176,70640.03895,
2006-11-01,53.92,7.24,339118.0,75405.0,15.68648,396586.0,53.84397163120568,791.7872340425532,356.8191489361702,117.2836879432624,388.209219858156,273.0177304964539,53439.69272,
2006-12-01,54.24,7.6,383205.0,78661.0,2.71328,414365.0,53.18996415770609,750.1433691756272,301.42293906810033,89.57706093189964,341.34767025089604,209.47670250896056,56128.18599,
2007-01-01,53.61,6.5,393140.0,76119.0,12.84165,448149.0,58.13220338983051,779.8847457627119,334.5457627118644,69.89152542372881,554.5661016949152,269.16610169491526,61474.53193,
2007-02-01,53.41,7.39,372874.0,69716.0,19.24445,425485.0,73.64335664335664,796.2517482517483,424.7482517482517,107.2832167832168,385.86713286713285,283.4020979020979,57622.07125,
2007-03-01,53.83,7.45,401779.0,78451.0,48.48795,416015.0,73.8027397260274,779.4739726027398,491.4739726027397,143.27945205479452,432.9506849315068,377.7643835616439,56203.82094,
2007-04-01,53.43,7.24,386837.0,74931.0,54.46434,453144.0,114.83804627249356,710.4215938303342,559.9331619537276,162.280205655527,393.3367609254499,406.09768637532136,60152.84758,
2007-05-01,53.44,7.45,380213.0,79347.0,84.19176,507089.0,111.46049661399547,673.1354401805869,567.6343115124154,176.8374717832957,404.4356659142212,452.9841986455982,66469.7005,
2007-06-01,53.36,7.32,381470.0,76764.0,84.45828,628467.0,99.85555555555555,686.1288888888889,569.3266666666667,147.47333333333333,488.87111111111113,486.7844444444444,81511.45079,
2007-07-01,53.22,6.56,418576.0,78458.0,85.79293,760521.0,105.33557046979864,671.6263982102909,563.6979865771812,165.94630872483222,467.8523489932886,491.758389261745,97482.67572,
2007-08-01,53.33,6.0,426534.0,78897.0,75.16342,969433.0,101.81971153846152,674.6850961538462,537.6850961538462,144.19230769230768,488.6754807692308,467.1057692307692,121338.42663,
2007-09-01,53.59,5.49,361383.0,77145.0,68.21225,683327.0,84.4836956521739,714.1603260869565,495.6440217391304,121.29076086956522,516.8478260869565,418.6195652173913,88531.61471,
2007-10-01,53.93,6.35,347224.0,79846.0,49.23269,604092.0,62.38529411764706,767.7647058823529,423.9470588235294,78.13529411764706,552.1411764705882,334.2529411764706,78358.02381,
2007-11-01,53.92,7.21,340607.0,78876.0,24.30171,448180.0,53.706713780918726,796.303886925795,358.52296819787983,96.51943462897526,517.452296819788,305.53003533568904,60636.79925,
2007-12-01,53.64,7.51,396945.0,81773.0,5.40157,497505.0,58.07885304659498,758.9247311827957,308.921146953405,66.37275985663082,328.97849462365593,175.2078853046595,66807.82797,
2008-01-01,53.55,7.66,389651.0,79730.0,16.28927,531460.0,57.722033898305085,787.1966101694916,335.91525423728814,79.09491525423729,513.0101694915254,263.55254237288136,72599.9011,8.39
2008-02-01,53.74,8.34,349660.0,75243.0,35.8416,438868.0,66.49300699300699,812.8111888111888,422.83916083916085,119.76923076923076,444.34615384615387,320.65734265734267,60042.0118,8.8
2008-03-01,53.26,9.03,366810.0,81474.0,74.59967,460763.0,78.8224043715847,786.7076502732241,502.5655737704918,134.22677595628414,449.58469945355193,383.96448087431696,62170.57985,9.49
2008-04-01,53.25,9.61,322122.0,78591.0,94.14084,469607.0,113.86410256410257,712.6692307692308,562.9282051282051,151.85641025641024,425.95897435897433,420.2717948717949,63046.09796,10.14
2008-05-01,53.0,10.8,297154.0,81197.0,98.74413,475467.0,124.29345372460496,646.6681715575621,567.3363431151241,155.77200902934538,382.2370203160271,422.2392776523702,62270.44712,11.02
2008-06-01,52.98,11.71,286919.0,79529.0,128.16363,665436.0,100.32444444444444,685.0044444444444,569.6866666666666,139.0288888888889,520.7444444444444,505.47777777777776,84619.97663,12.37
2008-07-01,52.92,11.78,322810.0,83672.0,110.87812,782039.0,103.35650224215247,681.2982062780269,566.2466367713005,143.66816143497758,517.3811659192825,500.2466367713005,100320.87805,11.82
2008-08-01,52.73,8.67,328663.0,82483.0,105.28212,762946.0,113.23614457831326,652.467469879518,536.3301204819277,171.95180722891567,384.4506024096386,408.3614457831325,99673.49348,9.03
2008-09-01,52.62,7.54,313868.0,70408.0,92.59686,602565.0,85.76294277929155,712.8474114441417,494.7956403269755,119.26430517711172,501.9591280653951,407.2234332425068,79136.02998,7.9
2008-10-01,52.4,6.87,321328.0,79225.0,60.24348,545244.0,65.74705882352941,752.6705882352941,419.2647058823529,79.95,492.8235294117647,313.6147058823529,73283.33855,6.87
2008-11-01,52.4,6.54,320254.0,79391.0,28.8477,457591.0,55.88652482269504,776.9964539007092,352.7163120567376,104.59219858156028,421.4858156028369,269.3510638297872,61454.19852,6.62
2008-12-01,52.28,6.74,364862.0,82508.0,18.68738,476394.0,53.97849462365591,768.6093189964158,307.06451612903226,99.60573476702508,391.1362007168459,230.415770609319,64363.64603,6.87
2009-01-01,52.35,6.18,356749.0,88485.0,7.19014,487426.0,52.4695945945946,772.706081081081,326.6756756756757,96.6587837837838,399.6283783783784,241.36486486486487,66390.11321,6.55
2009-02-01,52.52,5.21,321522.0,80653.0,30.44374,453472.0,66.69337979094077,805.6864111498257,422.89547038327527,127.34146341463416,411.25087108013935,322.29965156794424,62138.85332,5.53
2009-03-01,52.6,4.34,325165.0,88702.0,78.10689,499678.0,85.12876712328767,765.5013698630137,498.0520547945205,153.3890410958904,401.3808219178082,375.1506849315069,68202.74331,4.85
2009-04-01,52.65,3.67,321848.0,84358.0,99.41608,451395.0,114.26735218508998,705.0925449871465,557.9100257069409,158.7892030848329,405.254498714653,416.3033419023136,61158.67362,4.6
2009-05-01,52.84,3.48,265793.0,87201.0,110.42463,515476.0,110.95936794582391,678.7088036117382,569.8487584650113,158.98871331828445,414.8194130925508,446.2731376975169,68145.64662,4.59
2009-06-01,52.75,3.51,281970.0,84772.0,103.41256,642797.0,100.43333333333334,678.1466666666666,564.8288888888889,159.8,375.9933333333333,423.2022222222223,84205.18154,4.55
2009-07-01,52.63,3.5,316715.0,86466.0,121.18827,778017.0,95.23991031390136,703.8026905829596,570.1390134529148,142.72869955156952,497.73991031390136,486.6479820627803,101893.83251,4.43
2009-08-01,52.6,3.29,336848.0,87151.0,116.29051,840317.0,93.44096385542169,710.510843373494,549.3156626506025,135.60722891566266,542.3301204819277,486.4361445783133,109239.55406,4.25
2009-09-01,52.69,2.91,307026.0,82028.0,94.99416,690011.0,98.18801089918256,676.0245231607629,489.7820163487738,163.83378746594005,343.56948228882834,362.3324250681199,92126.61784,3.93
2009-10-01,52.4,3.92,273124.0,85857.0,68.10109,537013.0,65.65882352941176,761.4852941176471,424.58235294117645,88.85588235294118,348.90588235294115,253.30882352941177,72602.72548,4.93
2009-11-01,52.56,4.4,294918.0,83142.0,40.40246,457085.0,57.98581560283688,771.0390070921986,353.0070921985816,88.42198581560284,482.8758865248227,273.84397163120565,63285.13196,4.98
2009-12-01,52.38,5.23,349682.0,85267.0,21.20887,519846.0,61.630824372759854,753.8279569892474,310.5268817204301,78.18637992831542,183.5089605734767,134.38709677419354,71589.60705,6.09
2010-01-01,52.34,5.95,384586.0,86910.0,9.86635,545811.0,57.20338983050848,760.9593220338983,328.23728813559325,108.47457627118644,250.4,196.28474576271188,74172.73601,6.86
2010-02-01,51.93,5.62,324124.0,80179.0,32.82389,479615.0,75.71678321678321,785.3216783216783,423.4825174825175,122.3041958041958,327.81468531468533,270.0104895104895,66198.08,6.2
2010-03-01,51.99,4.87,318769.0,88833.0,75.9992,456864.0,83.84109589041095,762.0,495.6027397260274,141.0904109589041,295.3643835616438,309.6657534246575,63430.66033,5.4
2010-04-01,52.18,4.13,298464.0,86394.0,112.2794,471481.0,110.55269922879178,708.4473007712082,555.0179948586118,178.30334190231363,419.09768637532136,444.6041131105399,64644.025,4.82
2010-05-01,52.04,4.13,297801.0,89880.0,153.17199,559665.0,101.88487584650112,701.3814898419864,573.9593679458239,149.39729119638827,445.1354401805869,451.74040632054175,73665.43824,4.9
2010-06-01,52.2,4.23,282260.0,85878.0,176.0529,705665.0,97.06,683.2755555555556,564.3533333333334,149.16666666666666,480.5777777777778,487.79777777777775,92268.43063,5.24
2010-07-01,52.37,4.4,328655.0,90337.0,161.38151,897182.0,88.74215246636771,713.9394618834081,569.2937219730942,147.6390134529148,494.1255605381166,480.7174887892377,114624.20192,5.3
2010-08-01,52.55,4.13,304901.0,91381.0,156.39274,943002.0,84.53125,730.8485576923077,549.7067307692307,143.65144230769232,543.5384615384615,489.7331730769231,121151.26856,5.03
2010-09-01,52.56,3.76,281518.0,88668.0,137.58114,696723.0,75.67302452316076,743.700272479564,500.2261580381472,112.73569482288828,551.4468664850136,425.9727520435968,93004.17649,4.55
2010-10-01,53.03,3.83,294744.0,93197.0,75.43584,570363.0,61.59705882352941,774.35,425.3794117647059,96.4235294117647,592.1764705882352,381.27647058823527,77738.33651,4.39
2010-11-01,52.74,3.96,273165.0,90174.0,76.79539,496539.0,54.4113475177305,798.0673758865248,359.24468085106383,89.87943262411348,470.3120567375887,277.7659574468085,69226.55984,4.44
2010-12-01,52.98,4.56,351773.0,94534.0,44.40122,564274.0,52.88172043010753,759.5376344086021,303.56272401433694,103.72759856630825,317.0501792114695,210.2652329749104,77573.32016,5.54
2011-01-01,52.9,4.66,371919.0,92165.0,39.78157,539792.0,57.06440677966102,765.7084745762712,329.271186440678,93.13220338983052,406.7661016949153,240.5661016949153,74254.33381,5.5
